Course Code,SIS Student ID,Attendance,Count
MTH  2304 01 in 06/106,101389,absent,1
MTH  2304 01 in 06/106,101519,absent,1
MTH  2304 01 in 06/106,90474,absent,1
MTH  2304 01 in 06/106,94945,absent,1
MTH  2304 01 in 06/106,97337,absent,1
MTH  2304 02 in 04/106,140815,absent,1
MTH  2304 02 in 04/106,84939,absent,1
MTH  2304 02 in 04/106,94469,absent,1
MTH  2304 02 in 04/106,98778,absent,1
MTH  2320 04 in 04/101,109024,absent,1
MTH  2320 04 in 04/101,121059,absent,1
MTH  2320 04 in 04/101,123793,absent,1
MTH  2320 04 in 04/101,143023,absent,1
MTH  2320 04 in 04/101,143240,absent,1
MTH  2320 05 in 09/104,119865,absent,1
MTH  2320 05 in 09/104,142845,absent,1
MTH  2320 05 in 09/104,76943,absent,1
MTH  2320 05 in 09/104,85807,absent,1
MTH  2320 06 in 04/001,101036,absent,1
MTH  2320 06 in 04/001,102913,absent,1
MTH  2320 06 in 04/001,112395,absent,1
MTH  2320 06 in 04/001,117459,absent,1
MTH  2320 06 in 04/001,118609,absent,1
MTH  2320 06 in 04/001,141853,absent,1
MTH  2320 06 in 04/001,83694,absent,1
MTH  2320 06 in 04/001,85274,absent,1
MTH  2320 06 in 04/001,86365,absent,1
MTH  2320 06 in 04/001,99862,absent,1
MTH  3301 02 in 07/003,142767,absent,1
MTH  3301 02 in 07/003,80561,absent,1
MTH  3301 02 in 07/003,82956,absent,1
MTH  3301 03 in 04/001,100920,absent,1
MTH  3301 03 in 04/001,102642,absent,1
MTH  3301 04 in 08/104,100968,absent,1
MTH  3301 04 in 08/104,108349,absent,1
PHI  2301 02 in 04/003,111894,absent,1
PHI  2301 02 in 04/003,149696,absent,1
PHI  2301 02 in 04/003,98325,absent,1
PHI  2301 03 in 06/008,135954,absent,1
PHI  2301 03 in 06/008,84764,absent,1
PHI  2302 04 in 11/105,117275,late,1
PHI  2302 04 in 11/105,141382,absent,1
PHY  1400 01   L,123051,absent,1
PHY  1400 02   L,118441,absent,1
PHY  1400 02   L,156432,absent,1
PHY  1400 02   L,81012,late,1
PHY  1400 02   L,86876,late,1
PHY  1400 02   L,87058,absent,1
PHY  1401 01   L in 07/004,151231,late,1
PHY  1401 01 in 09/104,142404,absent,1
PHY  1401 02   L in 07/004,143296,absent,1
PHY  1401 02   L in 07/004,144735,absent,1
PHY  1401 02 in 04/106,117913,absent,1
PHY  1401 02 in 04/106,120063,absent,1
PHY  1401 02 in 04/106,122373,absent,1
PHY  1401 02 in 04/106,137442,absent,1
PHY  1401 02 in 04/106,137472,absent,1
PHY  1401 02 in 04/106,138123,absent,1
PHY  1401 02 in 04/106,141336,absent,1
PHY  1401 02 in 04/106,143543,absent,1
PHY  1401 02 in 04/106,145847,absent,1
PHY  1401 02 in 04/106,146303,absent,1
PHY  1401 02 in 04/106,146665,absent,1
PHY  1401 02 in 04/106,146705,absent,1
PHY  1401 02 in 04/106,148525,absent,1
PHY  1401 02 in 04/106,148618,absent,1
PHY  1401 02 in 04/106,157957,absent,1
PHY  1401 02 in 04/106,97318,absent,1
PHY  1401 03   L in 07/004,144603,absent,1
PHY  1401 03   L in 07/004,146334,absent,1
PHY  1401 03 in 08B/108,124883,absent,1
PHY  1401 03 in 08B/108,125632,absent,1
PHY  1401 03 in 08B/108,138919,absent,1
PHY  1401 03 in 08B/108,144603,absent,1
PHY  1401 03 in 08B/108,146116,absent,1
PHY  1401 03 in 08B/108,146226,absent,1
PHY  1401 03 in 08B/108,146334,absent,1
PHY  1401 03 in 08B/108,152041,absent,1
PHY  1401 04 in 04/007,136011,absent,1
PHY  1401 04 in 04/007,144159,absent,1
PHY  1401 05 in 04/105,147772,absent,1
PHY  1401 05 in 04/105,156103,absent,1
PHY  1401 06   L in 07/004,147772,late,1
PHY  1401 06   L in 07/004,157957,absent,1
PHY  1401 07   L in 07/004,149549,late,1
PHY  1401 07   L in 07/004,152041,late,1
PHY  1401 07 in 08B/108,117611,absent,1
PHY  1401 07 in 08B/108,117688,absent,1
PHY  1401 07 in 08B/108,118833,absent,1
PHY  1401 09 in 07/003,118530,absent,1
PHY  1401 09 in 07/003,123134,absent,1
PHY  1401 09 in 07/003,80919,absent,1
PHY  1401 11   L in 07/004,138123,absent,1
PHY  1401 11   L in 07/004,155051,absent,1
PHY  1401 13   L in 07/004,123134,absent,1
PHY  1401 13   L in 07/004,146226,late,1
PHY  1401 13   L in 07/004,80919,absent,1
PHY  1401 14   L in 07/004,148300,late,1
PHY  1401 15   L in 07/004,145944,absent,1
PHY  1401 16   L in 07/004,121699,absent,1
PHY  1401 16   L in 07/004,99862,absent,1
PHY  1401 17   L in 07/004,154751,absent,1
PHY  1401 17   L in 07/004,155492,late,1
PHY  1402 01 in 04/106,117873,absent,1
PHY  1402 01 in 04/106,119239,absent,1
PHY  1402 01 in 04/106,120355,absent,1
PHY  1402 01 in 04/106,122770,absent,1
PHY  1402 01 in 04/106,124275,absent,1
PHY  1402 01 in 04/106,140895,absent,1
PHY  1402 01 in 04/106,143526,absent,1
PHY  1402 01 in 04/106,89479,absent,1
PHY  1402 01 in 07/002,112395,absent,1
PHY  1402 01 in 07/002,114660,absent,1
PHY  1402 01 in 07/002,117611,absent,1
PHY  1402 01 in 07/002,118352,absent,1
PHY  1402 01 in 07/002,118410,absent,1
PHY  1402 01 in 07/002,118609,absent,1
PHY  1402 01 in 07/002,119564,absent,1
PHY  1402 01 in 07/002,120487,absent,1
PHY  1402 01 in 07/002,121857,absent,1
PHY  1402 01 in 07/002,124845,absent,1
PHY  1402 01 in 07/002,124883,absent,1
PHY  1402 01 in 07/002,138666,absent,1
PHY  1402 01 in 07/002,138919,absent,1
PHY  1402 02 in 04/004,101388,absent,1
PHY  1402 02 in 04/004,101647,absent,1
PHY  1402 02 in 04/004,102913,absent,1
PHY  1402 02 in 04/004,106449,absent,1
PHY  1402 02 in 04/004,110583,absent,1
PHY  1402 02 in 04/004,113494,absent,1
PHY  1402 02 in 04/004,120748,absent,1
PHY  1402 02 in 04/004,120895,absent,1
PHY  1402 02 in 04/004,142909,absent,1
PHY  1402 02 in 04/004,86365,absent,1
PHY  1402 02 in 04/004,94574,absent,1
PHY  1402 03 in 04/102,118463,absent,1
PHY  1402 03 in 04/102,119508,absent,1
PHY  1402 03 in 04/102,121321,absent,1
PHY  1402 03 in 04/102,121606,absent,1
PHY  1402 03 in 04/102,85458,absent,1
PHY  1402 04   L in 07/108,100612,late,1
PHY  1402 04   L in 07/108,120102,late,1
PHY  1402 04   L in 07/108,120895,late,1
PHY  1402 04   L in 07/108,122666,late,1
PHY  1402 04   L in 07/108,142652,late,
PHY  1402 04   L in 07/108,143573,late,1
PHY  1402 04 in 04/004,101139,absent,1
PHY  1402 04 in 04/004,102711,absent,1
PHY  1402 04 in 04/004,103184,absent,1
PHY  1402 04 in 04/004,117101,absent,1
PHY  1402 04 in 04/004,117459,absent,1
PHY  1402 04 in 04/004,118865,absent,1
PHY  1402 04 in 04/004,122105,absent,1
PHY  1402 04 in 04/004,122344,absent,1
PHY  1402 04 in 04/004,141472,absent,1
PHY  1402 04 in 04/004,143083,absent,1
PHY  1402 04 in 04/004,102711,absent,1
PHY  1402 04 in 04/004,103184,absent,1
PHY  1402 04 in 04/004,117101,absent,1
PHY  1402 04 in 04/004,117459,absent,1
PHY  1402 04 in 04/004,118865,absent,1
PHY  1402 04 in 04/004,122105,absent,1
PHY  1402 04 in 04/004,122344,absent,1
PHY  1402 04 in 04/004,141472,absent,1
PHY  1402 04 in 04/004,143083,absent,1
PHY  1402 04 in 04/004,143554,absent,1
PHY  1402 04 in 04/004,143818,absent,1
PHY  1402 04 in 04/004,99876,absent,1
PHY  1402 05   L in 07/108,113494,absent,1
PHY  1402 06   L in 07/108,109327,absent,1
PHY  1402 06   L in 07/108,117459,absent,1
PHY  1402 06   L in 07/108,138857,absent,1
PHY  1402 06   L in 07/108,89638,absent,1
PHY  1402 06 in 04/002,120406,absent,1
PHY  1402 06 in 04/002,124433,absent,1
PHY  1402 06 in 04/002,139936,absent,1
PHY  1402 06 in 04/002,142041,absent,1
PHY  1402 06 in 04/002,84786,absent,1
PHY  1402 06 in 04/002,85174,absent,1
PHY  1402 08   L in 07/108,113826,late,1
PHY  1402 08   L in 07/108,120356,late,1
PHY  1402 08   L in 07/108,124416,late,1
PHY  1402 08   L in 07/108,125634,late,1
PHY  1402 08   L in 07/108,143526,absent,1
PHY  1402 09   L in 07/108,120379,late,1
PLS  1001 01 in 08B/104,156406,absent,1
PLS  1001 01 in 08B/104,157499,absent,1
PRD  1001 01 in 08B/004,151391,absent,1
PRD  1001 01 in 08B/004,152305,absent,1
PRD  1001 01 in 08B/004,153309,absent,1
PRD  1001 01 in 08B/004,156549,absent,1
PRD  1001 01 in 08B/004,157499,absent,1
PRD  1001 01 in 08B/004,159587,absent,1
PSC  2301 01 in 11/003,83809,absent,1
PSC  2301 02 in 04/003,110990,absent,1
PSC  2301 02 in 04/003,96840,absent,1
PSC  2371 01 in 08/013,158026,absent,1
PSC  2371 01 in 08/013,85399,absent,1
PSC  3311 01 in 04/107,104273,absent,1
PSC  3311 01 in 04/107,117561,absent,1
PSC  3311 01 in 04/107,117670,absent,1
PSC  3311 01 in 04/107,143308,absent,1
PSC  3311 01 in 04/107,85588,absent,1
PSY  1301 01 in 04/001,135527,absent,1
PSY  1301 01 in 04/001,141478,absent,1
PSY  1301 01 in 04/001,142916,absent,1
PSY  1301 01 in 04/001,145390,absent,1
PSY  1301 01 in 04/001,146292,absent,1
PSY  1301 02,148053,absent,1
PSY  1301 02 in 04/102,118924,absent,1
PSY  1301 02 in 04/102,120955,absent,1
PSY  1301 02 in 04/102,150856,absent,1
PSY  1301 02 in 04/102,77488,absent,1
PSY  1301 02 in 04/102,82941,absent,1
PSY  1301 03 in 04/003,120565,absent,1
PSY  1301 03 in 04/003,123115,absent,1
PSY  1301 03 in 04/003,158112,absent,1
PSY  1301 03 in 04/003,158254,absent,1
PSY  1301 06 in 08B/217,119983,absent,1
PSY  1301 06 in 08B/217,122019,late,1
PSY  1301 06 in 08B/217,122422,absent,1
PSY  1301 06 in 08B/217,124711,absent,1
PSY  1301 06 in 08B/217,142037,absent,1
PSY  1301 06 in 08B/217,156780,late,1
PSY  2301 01 in 11/003,149696,absent,1
PSY  2301 01 in 11/003,79440,absent,1
PSY  2301 01 in 11/003,85166,absent,1
PSY  2301 01 in 11/003,88622,absent,1
PSY  2303 01 in 06/003,117963,absent,1
PSY  2303 01 in 06/003,122372,absent,1
PSY  2303 01 in 06/003,86410,absent,1
PSY  2303 02 in 08/013,125008,absent,1
PSY  2303 02 in 08/013,158254,absent,1
PSY  3398 01 in 08B/217,101501,absent,1
PSY  3398 01 in 08B/217,103478,absent,1
PSY  3398 01 in 08B/217,118476,absent,1
PSY  3398 01 in 08B/217,157872,absent,1
PSY  3398 01 in 08B/217,78508,absent,1
PSY  3398 01 in 08B/217,97959,absent,1
PWG  1001 01 in 08B/004,156549,absent,1
PWG  1001 01 in 08B/004,156741,absent,1
PWG  1001 02 in 04/103,155952,absent,1
PWG  1001 02 in 04/103,157499,absent,1
RES  3301 01 in 08/013,91881,absent,1
RES  4326 01 in 06/106,84580,absent,1
SCI  1300 01 in 07/003,157013,absent,1
SCM  3301 01 in 11/008,104385,absent,1
SCM  3301 01 in 11/008,111968,late,1
SCM  3301 01 in 11/008,113434,late,1
SCM  3301 01 in 11/008,122159,absent,1
SCM  3301 01 in 11/008,122431,absent,1
SCM  3301 02 in 04/105,105836,absent,1
SCM  3301 02 in 04/105,114756,absent,1
SCM  3301 02 in 04/105,85805,absent,1
SCM  4301 01 in 04/004,80057,absent,1
SCM  4301 01 in 04/004,80067,absent,1
SCM  4301 01 in 04/004,84301,late,1
SCM  4301 01 in 04/004,92160,absent,1
SCM  4301 01 in 04/004,96761,absent,1
SEM  5325 01 in 06/106,76245,absent,1
SLP  1101 04,117006,absent,1
SLP  1101 04,84846,late,1
SLP  1101 04,93073,late,1
SLP  1101 04,94661,absent,1
SLP  1101 05,102433,absent,1
SLP  1101 05,117101,absent,1
SLP  1101 05,80463,absent,1
SLP  1101 05,84351,absent,1
SLP  1101 05,87127,absent,1
SLP  1101 05,92777,absent,1
SOC  1301 01 in 06/003,136489,absent,1
SOC  1301 01 in 06/003,143031,absent,1
SPN  1301 01 in 11/101,117864,absent,1
SPN  1301 01 in 11/101,135532,absent,1
SPN  1301 01 in 11/101,84558,absent,1
SPN  1301 01 in 11/101,88869,absent,1
SPN  1301 01 in 11/101,89522,absent,1
SPN  1301 01 in 11/101,95414,absent,1
SPN  1301 02 in 08B/217,100459,absent,1
SPN  1301 02 in 08B/217,105117,absent,1
SPN  1301 02 in 08B/217,82996,absent,1
SPN  1301 02 in 08B/217,85936,absent,1
SPN  1301 03 in 11/101,117329,absent,1
SPN  1301 03 in 11/101,141648,absent,1
SPN  1301 03 in 11/101,84616,absent,1
SPN  1301 03 in 11/101,87118,absent,1
SPN  1301 03 in 11/101,88155,absent,1
SPN  1301 03 in 11/101,91684,absent,1
SPN  1301 04 in 04/003,151962,absent,1
SPN  1301 04 in 04/003,83892,absent,1
SPN  1301 04 in 04/003,84907,absent,1
SPN  1301 04 in 04/003,86594,absent,1
SPN  1301 04 in 04/003,88238,absent,1
SPN  1301 04 in 04/003,89163,absent,1
SPN  1301 04 in 04/003,95972,absent,1
SPN  1302 01 in 08/101,108091,absent,1
SPN  1302 01 in 08/101,113865,absent,1
SPN  1302 01 in 08/101,117183,absent,1
SPN  1302 01 in 08/101,84856,absent,1
SPN  1302 01 in 08/101,87898,absent,1
SPN  1302 01 in 08/101,89087,absent,1
SPN  1302 01 in 08/101,93608,absent,1
SSC  1310 01 in 11/101,139326,late,1
SSC  1310 01 in 11/101,139813,late,1
SSC  1310 01 in 11/101,143308,late,1
SSC  1310 01 in 11/101,145589,late,1
SSC  1310 01 in 11/101,148273,late,1
SSC  1310 01 in 11/101,149494,late,1
SSC  1310 01 in 11/101,89638,late,1
SSC  1310 02 in 04/107,103478,absent,1
SSC  1310 02 in 04/107,106132,absent,1
SSC  1310 02 in 04/107,110868,absent,1
SSC  1310 02 in 04/107,113865,absent,1
SSC  1310 02 in 04/107,143031,absent,1
SSC  2302 01 in 08B/004,142389,absent,1
SSC  2302 01 in 08B/004,144878,absent,1
SSC  3140 02 in 04/AUD,102693,absent,1
SSC  3140 02 in 04/AUD,110990,absent,1
SSC  3140 02 in 04/AUD,117901,late,1
SSC  3140 02 in 04/AUD,138857,absent,1
SSC  3140 02 in 04/AUD,149704,absent,1
SSC  3140 02 in 04/AUD,155722,absent,1
SSC  3140 02 in 04/AUD,85856,absent,1
SSC  3404 01 in 08/014,84297,absent,1
SSC  3404 01 in 08/014,85588,absent,1
SSC  4302 01 in 04/107,84229,absent,1
SSC  4302 01 in 04/107,85399,absent,1
SSC  4302 01 in 04/107,91756,absent,1
SSC  4302 02 in 08/101,75303,absent,1
SSC  4302 02 in 08/101,79440,absent,1
SSC  4302 02 in 08/101,97006,absent,1
SSC  4302 03 in 08/111,84308,absent,1
SSC  5302 03 in 08/104,137439,absent,1
SSC  5362 01 in 10/004,153613,absent,1
STA  2401 01 in 04/002,100821,absent,1
STA  2401 01 in 04/002,102098,absent,1
STA  2401 01 in 04/002,118438,absent,1
STA  2401 01 in 04/002,119890,absent,1
STA  2401 01 in 04/002,80546,absent,1
STA  2401 01 in 04/002,83350,absent,1
STA  2401 01 in 04/002,84699,absent,1
STA  2401 01 in 04/002,84958,absent,1
STA  2401 01 in 04/002,85911,absent,1
STA  2401 01 in 04/002,89816,absent,1
STA  2401 01 in 04/002,91198,absent,1
STA  2401 01 in 04/002,96119,late,1
TMZ  1301 01 in 08/101,149693,absent,1
TMZ  1301 01 in 08/101,149877,absent,1
TMZ  1301 01 in 08/101,151818,absent,1
TMZ  1301 01 in 08/101,153613,absent,1
TMZ  1301 01 in 08/101,75886,absent,1
TMZ  1301 01 in 08/101,86398,absent,1
TMZ  1301 01 in 08/101,94353,absent,1
ACC  2301 01 in 09/104,145199,absent,1
ACC  2301 01 in 09/104,145683,absent,1
ACC  2301 01 in 09/104,148151,absent,1
ACC  2301 01 in 09/104,149833,absent,1
ACC  2301 01 in 09/104,150885,absent,1
ACC  2301 01 in 09/104,154929,absent,1
ACC  2301 02 in 07/003,135763,absent,1
ACC  2301 02 in 07/003,149186,absent,1
ACC  2301 03 in 08B/108,117425,absent,1
ACC  2301 03 in 08B/108,118737,absent,1
ACC  2301 03 in 08B/108,147064,absent,1
ACC  2301 03 in 08B/108,147969,absent,1
ACC  2301 03 in 08B/108,155218,absent,1
ACC  2301 04 in 04/007,102402,absent,1
ACC  2301 04 in 04/007,120379,absent,1
ACC  2301 04 in 04/007,120962,absent,1
ACC  2301 04 in 04/007,145356,absent,1
ACC  2301 04 in 04/007,152793,absent,1
ACC  2301 04 in 04/007,76288,absent,1
ACC  2301 04 in 04/007,82956,absent,1
ACC  2301 04 in 04/007,96120,absent,1
ACC  2301 04 in 04/101,100765,absent,1
ACC  2301 04 in 04/101,119973,absent,1
ACC  2301 04 in 04/101,121861,absent,1
ACC  2301 04 in 04/101,122465,absent,1
ACC  2301 04 in 04/101,143276,absent,1
ACC  2301 04 in 04/101,145464,absent,1
ACC  2301 04 in 04/101,148275,absent,1
ACC  2301 04 in 04/101,148725,absent,1
ACC  2301 04 in 04/101,150788,absent,1
ACC  2301 05 in 08/013,122465,absent,1
ACC  2301 05 in 08/013,123847,late,1
ACC  2301 05 in 08/013,84207,late,1
ACC  2301 05 in 08/013,99422,absent,1
ACC  2301 06 in 04/101,120877,absent,1
ACC  2301 06 in 04/101,146654,absent,1
ACC  2301 07 in 04/108,120084,absent,1
ACC  2301 07 in 04/108,124315,absent,1
ACC  2301 07 in 04/108,135716,absent,1
ACC  2301 07 in 04/108,143543,absent,1
ACC  2301 07 in 04/108,148452,absent,1
ACC  2301 07 in 04/108,154647,absent,1
ACC  2301 08 in 08B/108,149336,absent,1
ACC  2301 08 in 08B/108,153151,absent,1
ACC  2301 08 in 08B/108,157406,absent,1
ACC  2301 08 in 08B/108,81087,absent,1
ACC  2302 01 in 04/001,103200,absent,1
ACC  2302 01 in 04/001,111275,absent,1
ACC  2302 01 in 04/001,113398,absent,1
ACC  2302 01 in 04/001,114034,absent,1
ACC  2302 01 in 04/001,124711,absent,1
ACC  2302 02 in 07/002,104233,absent,1
ACC  2302 02 in 07/002,115139,absent,1
ACC  2302 02 in 07/002,118067,absent,1
ACC  2302 02 in 07/002,121929,absent,1
ACC  2302 02 in 07/002,124513,absent,1
ACC  2302 02 in 07/002,147802,absent,1
ACC  2302 02 in 07/002,156678,absent,1
ACC  2302 03 in 04/105,118774,absent,1
ACC  2302 03 in 04/105,119635,absent,1
ACC  2302 03 in 04/105,120231,absent,1
ACC  2302 03 in 04/105,136430,absent,1
ACC  2302 03 in 04/105,143692,absent,1
ACC  2302 03 in 04/105,98931,absent,1
ACC  2302 04 in 04/002,137889,absent,1
ACC  2302 04 in 04/002,86363,late,1
ACC  2302 05 in 10/107,101121,absent,1
ACC  2302 05 in 10/107,105610,absent,1
ACC  2302 05 in 10/107,124199,absent,1
ACC  3201 01 in 09/104,100877,absent,1
ACC  3201 02 in 04/105,103033,absent,1
ACC  3201 02 in 04/105,82976,absent,1
ACC  3201 03 in 04/105,103163,absent,1
ACC  3201 03 in 04/105,108260,absent,1
ACC  3201 03 in 04/105,87689,absent,1
ACC  3201 03 in 04/105,90507,absent,1
ACC  3201 04 in 08B/108,100936,absent,1
ACC  3201 04 in 08B/108,101119,absent,1
ACC  3201 04 in 08B/108,103813,absent,1
ACC  3201 04 in 08B/108,116356,absent,1
ACC  4305 01 in 11/105,100736,late,1
ACC  4305 01 in 11/105,105984,absent,1
ACC  4305 01 in 11/105,84181,absent,1
ACC  4305 01 in 11/105,94353,absent,1
ACC  4305 01 in 11/105,94894,absent,1
ACC  4305 01 in 11/105,99954,absent,1
ALS  1001 01 in 08B/111,146670,absent,1
ALS  1001 01 in 08B/111,150670,absent,1
ALS  1001 01 in 08B/111,154229,absent,1
ALS  1001 01 in 08B/111,154922,absent,1
ALS  1001 01 in 08B/111,156779,absent,1
ALS  1001 02 in 08B/103,156549,absent,1
ALS  1001 03 in 08B/102,148747,absent,1
ALS  1001 04 in 10/004,144410,absent,1
ALS  1001 04 in 10/004,153893,absent,1
ALS  1001 04 in 10/004,155132,absent,1
ALS  1001 05 in 04/103,144463,absent,1
ALS  1001 05 in 04/103,158003,absent,1
ALS  1002 01 in 10/102,149131,absent,1
ALS  1002 02 in 08B/107,145159,late,1
ALS  1002 03 in 10/004,121861,absent,1
ALS  1002 03 in 10/004,156499,absent,1
ALS  1002 04 in 10/004,145005,absent,1
ALS  1002 04 in 10/004,145256,absent,1
ALS  1002 04 in 10/004,146303,absent,1
ALS  1002 04 in 10/004,147919,absent,1
ALS  1002 04 in 10/004,149457,absent,1
ALS  1002 04 in 10/004,155131,absent,1
ALS  1002 04 in 10/004,155815,absent,1
ALS  1002 04 in 10/004,156541,absent,1
ALS  1002 05 in 08B/218,156769,absent,1
ALS  1002 05 in 08B/218,158674,absent,1
ALS  1002 06 in 08/111,92629,absent,1
ALS  1002 08 in 05/107,142044,absent,1
ALS  1002 09 in 05/107,147994,absent,1
ALS  1002 09 in 05/107,149646,absent,1
ARA  1201 01 in 11/101,157957,absent,1
ARB  1201 01 in 10/004,159562,absent,1
ARB  1201 02 in 10/004,153613,absent,1
ARB  1202 02 in 06/111,153309,absent,1
ARB  1202 02 in 06/111,159595,absent,1
ARB  1241 03 in 08/013,154643,absent,1
ARB  1241 03 in 08/013,156193,absent,1
ARB  1241 04 in 06/106,148747,absent,1
ARB  1241 04 in 06/106,151391,absent,1
ARB  1241 04 in 06/106,154955,absent,1
ARB  1241 04 in 06/106,158674,absent,1
ARB  1241 05 in 06/008,146150,absent,1
ARB  1241 05 in 06/008,146335,absent,1
ARB  1241 05 in 06/008,150640,absent,1
ARB  1241 05 in 06/008,154929,absent,1
ARB  1241 06 in 08B/004,154885,absent,1
ARB  1241 06 in 08B/004,155132,absent,1
ARB  1241 06 in 08B/004,157051,absent,1
ARB  1241 10 in 08B/112,154113,absent,1
ARB  1241 10 in 08B/112,157416,absent,1
ARB  1241 10 in 08B/112,158003,absent,1
ARB  1241 11 in 08B/111,154428,absent,1
ARB  1241 11 in 08B/111,155214,absent,1
ARB  1241 11 in 08B/111,158245,absent,1
ARB  1241 12 in 10/107,142226,absent,1
ARB  1241 12 in 10/107,149024,absent,1
ARB  1241 12 in 10/107,150981,absent,1
ARD  1001 04 in 08B/101,151974,absent,1
ARD  1001 04 in 08B/101,157416,late,1
ARD  1001 05 in 08B/218,146670,absent,1
ARD  1001 05 in 08B/218,158003,absent,1
ARD  1001 05 in 08B/218,158245,absent,1
ARD  1001 05 in 08B/218,158404,absent,1
ARD  1002 01 in 10/105,150423,absent,1
ARD  1002 01 in 10/105,157331,absent,1
ARD  1002 02 in 08B/101,149097,absent,1
ARD  1002 02 in 08B/101,151028,absent,1
ARD  1002 03 in 08B/106,105815,absent,1
ARD  1002 03 in 08B/106,145660,absent,1
ARD  1002 03 in 08B/106,148127,absent,1
ARD  1002 03 in 08B/106,151085,absent,1
ARD  1002 03 in 08B/106,154050,absent,1
ARD  1002 03 in 08B/106,155579,absent,1
ARD  1002 03 in 08B/106,156499,absent,1
ARD  1002 03 in 08B/106,158674,absent,1
ARD  1002 04 in 08B/001,113185,absent,1
ARD  1002 04 in 08B/001,145363,absent,1
ARD  1002 04 in 08B/001,156623,absent,1
ARD  1002 05 in 08B/106,147916,absent,1
ARD  1002 05 in 08B/106,151487,absent,1
ARD  1002 06 in 11/008,145914,absent,1
ARD  1002 06 in 11/008,156108,late,1
ARD  1002 06 in 11/008,156715,absent,1
ARD  1002 06 in 11/008,156849,absent,1
ARD  1002 07 in 08B/104,146279,absent,1
ARD  1002 07 in 08B/104,148456,absent,1
ARD  1002 07 in 08B/104,148975,late,1
ARD  1002 07 in 08B/104,153711,absent,1
ARD  1002 07 in 08B/104,156820,late,1
ARD  1002 09 in 08B/218,154105,late,1
ARD  1002 09 in 08B/218,156769,absent,1
ARD  1002 10 in 11/008,155517,late,1
ART  1302 01 in 04/002,142345,absent,1
ART  1302 01 in 04/002,143353,late,1
ART  1302 01 in 04/002,92025,late,1
ART  1302 01 in 04/002,97039,late,1
ART  1302 02 in 04/007,107219,late,1
ART  1302 02 in 04/007,118438,late,1
ART  1302 02 in 04/007,94524,late,1
ART  1303 01 in 09/103,118558,late,1
ART  1303 01 in 09/103,84125,late,1
ART  1303 01 in 09/103,90592,absent,1
ART  1303 02 in 09/103,140439,late,1
ART  1303 02 in 09/103,154826,late,1
ART  1303 02 in 09/103,83695,late,1
ART  1303 02 in 09/103,84181,late,1
ART  1303 03 in 09/103,102034,absent,1
ART  1303 03 in 09/103,105610,absent,1
ART  1303 03 in 09/103,117386,absent,1
ART  1303 03 in 09/103,84266,absent,1
ART  1303 03 in 09/103,98836,absent,1
ART  1305 02 in 04/107,100044,absent,1
ART  1305 02 in 04/107,149760,absent,1
ART  1305 02 in 04/107,99691,absent,1
ART  3399 02 in 08B/004,101084,late,1
ART  3399 02 in 08B/004,123134,late,1
ART  3399 03 in 11/008,99901,absent,1
AWG  1001 01 in 08B/111,147837,absent,1
AWG  1001 01 in 08B/111,151391,absent,1
AWG  1001 01 in 08B/111,154229,absent,1
AWG  1001 02 in 04/103,146670,absent,1
AWG  1001 02 in 04/103,148747,absent,1
AWG  1001 02 in 04/103,151974,absent,1
AWG  1001 02 in 04/103,153278,absent,1
AWG  1001 02 in 04/103,157310,absent,1
AWG  1001 03 in 08B/218,146406,absent,1
AWG  1001 03 in 08B/218,157867,absent,1
AWG  1001 04 in 08B/111,145425,absent,1
AWG  1001 04 in 08B/111,153394,absent,1
AWG  1002 02 in 08B/001,103967,absent,1
AWG  1002 02 in 08B/001,125217,absent,1
AWG  1002 02 in 08B/001,154105,absent,1
AWG  1002 02 in 08B/001,157813,absent,1
AWG  1002 02 in 08B/001,159595,absent,1
AWG  1002 04 in 11/008,150445,absent,1
AWG  1002 04 in 11/008,154855,late,1
AWG  1002 05 in 08B/102,150423,absent,1
AWG  1002 05 in 08B/102,151149,absent,1
AWG  1002 05 in 08B/102,156519,absent,1
AWG  1002 05 in 08B/102,158859,absent,1
AWG  1002 05 in 08B/102,92629,absent,1
AWG  1002 06 in 08B/103,147916,absent,1
AWG  1002 06 in 08B/103,153711,absent,1
AWG  1002 07 in 08B/104,144840,absent,1
AWG  1002 07 in 08B/104,145225,late,1
AWG  1002 07 in 08B/104,156438,absent,1
AWG  1002 08 in 08B/106,145255,absent,1
AWG  1002 08 in 08B/106,151238,absent,1
AWG  1002 08 in 08B/106,153145,absent,1
AWG  1002 08 in 08B/106,154649,absent,1
AWG  1002 08 in 08B/106,154765,absent,1
AWG  1002 08 in 08B/106,156820,absent,1
AWG  1002 09 in 10/102,145914,absent,1
AWG  1002 09 in 10/102,149457,absent,1
AWG  1002 09 in 10/102,155131,absent,1
AWG  1002 09 in 10/102,155815,absent,1
AWG  1002 09 in 10/102,156559,absent,1
AWG  1002 11 in 10/102,145424,absent,1
AWG  1002 12 in 04/102,103623,absent,1
AWG  1002 13 in 05/107,145694,absent,1
AWG  1002 13 in 05/107,147994,absent,1
AWG  1002 14 in 08B/107,155579,absent,1
AWG  1002 15 in 08B/002,156769,absent,1
BAI  3301 02 in 05/003,100843,absent,1
BAI  3301 02 in 05/003,105841,absent,1
BAI  3301 02 in 05/003,89027,late,1
BAI  3399 01 in 09/104,100868,absent,1
BAI  3399 01 in 09/104,103033,absent,1
BAI  3399 01 in 09/104,113434,absent,1
